"","","",Number ,"",Confirmed Blood Lead Level Category,"",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 36 Months ,Elevated ,10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,""
Accomack County ,51001 ,"1,155 ",5 ,1 ,1 3,"",""
Albemarle County ,51003 ,"3,303 ",2 ,1 ,1,"",""
Alleghany County ,51005 ,455 ,0,"","","",""
Amelia County ,51007 ,442 ,0,"","","",""
Amherst County ,51009 ,"1,036 ",0,"","","",""
Appomattox County ,51011 ,493 ,1 ,1,"","",""
Arlington County ,51013 ,"7,466 ",3 ,2 ,1,"",""
Augusta County ,51015 ,"2,249 ",0,"","","",""
Bath County ,51017 ,92 ,0,"","","",""
Bedford County ,51019 ,"1,904 ",0,"","","",""
Bland County ,51021 ,165 ,0,"","","",""
Botetourt County ,51023 ,896 ,0,"","","",""
Brunswick County ,51025 ,508 ,0,"","","",""
Buchanan County ,51027 ,652 ,0,"","","",""
Buckingham County ,51029 ,584 ,0,"","","",""
Campbell County ,51031 ,"1,783 ",1 ,"",1,"",""
Caroline County ,51033 ,"1,188 ",2 ,2,"","",""
Carroll County ,51035 ,926 ,0,"","","",""
Charles City County ,51036 ,165 ,0,"","","",""
Charlotte County ,51037 ,438 ,0,"","","",""
Chesterfield County ,51041 ,"11,511 ",0,"","","",""
Clarke County ,51043 ,425 ,2 ,1 ,1,"",""
Craig County ,51045 ,160 ,0,"","","",""
Culpeper County ,51047 ,"1,904 ",2 ,1 ,1,"",""
Cumberland County ,51049 ,385 ,0,"","","",""
Dickenson County ,51051 ,515 ,0,"","","",""
Dinwiddie County ,51053 ,933 ,1 ,"",1,"",""
Essex County ,51057 ,389 ,0,"","","",""
Fairfax County ,51059 ,"43,507 ",9 ,9,"","",""
Fauquier County ,51061 ,"2,154 ",0,"","","",""
Floyd County ,51063 ,495 ,0,"","","",""
Fluvanna County ,51065 ,932 ,0,"","","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",1
"","","",Number ,"",Confirmed Blood Lead Level Category,"",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 36 Months ,Elevated ,10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,""
Franklin County ,51067 ,"1,881 ",0,"","","",""
Frederick County ,51069 ,"2,876 ",3 ,3,"","",""
Giles County ,51071 ,529 ,0,"","","",""
Gloucester County ,51073 ,"1,089 ",0,"","","",""
Goochland County ,51075 ,606 ,0,"","","",""
Grayson County ,51077 ,416 ,1 ,1,"","",""
Greene County ,51079 ,772 ,0,"","","",""
Greensville County ,51081 ,282 ,0,"","","",""
Halifax County ,51083 ,"1,134 ",0,"","","",""
Hanover County ,51085 ,"3,047 ",0,"","","",""
Henrico County ,51087 ,"12,142 ",4 ,1 ,3,"",""
Henry County ,51089 ,"1,721 ",0,"","","",""
Highland County ,51091 ,43 ,0,"","","",""
Isle of Wight County ,51093 ,"1,067 ",1 ,1,"","",""
James City County ,51095 ,"1,985 ",0,"","","",""
King and Queen County ,51097 ,212 ,0,"","","",""
King George County ,51099 ,"1,093 ",0,"","","",""
King William County ,51101 ,588 ,0,"","","",""
Lancaster County ,51103 ,258 ,0,"","","",""
Lee County ,51105 ,792 ,0,"","","",""
Loudoun County ,51107 ,"15,955 ",1 ,"",1,"",""
Louisa County ,51109 ,"1,213 ",0,"","","",""
Lunenburg County ,51111 ,407 ,2 ,2,"","",""
Madison County ,51113 ,425 ,0,"","","",""
Mathews County ,51115 ,223 ,0,"","","",""
Mecklenburg County ,51117 ,924 ,0,"","","",""
Middlesex County ,51119 ,271 ,2 ,"",2,"",""
Montgomery County ,51121 ,"2,625 ",0,"","","",""
Nelson County ,51125 ,433 ,1 ,1,"","",""
New Kent County ,51127 ,562 ,0,"","","",""
Northampton County ,51131 ,411 ,0,"","","",""
Northumberland County ,51133 ,310 ,0,"","","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",2
"","","",Number ,"",Confirmed Blood Lead Level Category,"",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 36 Months ,Elevated ,10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,""
Nottoway County ,51135 ,518 ,0,"","","",""
Orange County ,51137 ,"1,152 ",0,"","","",""
Page County ,51139 ,761 ,1 ,1,"","",""
Patrick County ,51141 ,535 ,0,"","","",""
Pittsylvania County ,51143 ,"1,907 ",0,"","","",""
Powhatan County ,51145 ,810 ,1 ,1,"","",""
Prince Edward County ,51147 ,621 ,0,"","","",""
Prince George County ,51149 ,"1,161 ",1 ,1,"","",""
Prince William County ,51153 ,"19,497 ",3 ,"",2 1,"",""
Pulaski County ,51155 ,"1,041 ",0,"","","",""
Rappahannock County ,51157 ,188 ,0,"","","",""
Richmond County ,51159 ,230 ,0,"","","",""
Roanoke County ,51161 ,"2,604 ",0,"","","",""
Rockbridge County ,51163 ,603 ,1 ,"",1,"",""
Rockingham County ,51165 ,"2,682 ",0,"","","",""
Russell County ,51167 ,916 ,0,"","","",""
Scott County ,51169 ,696 ,0,"","","",""
Shenandoah County ,51171 ,"1,455 ",0,"","","",""
Smyth County ,51173 ,"1,002 ",1 ,"",1,"",""
Southampton County ,51175 ,566 ,0,"","","",""
Spotsylvania County ,51177 ,"4,765 ",0,"","","",""
Stafford County ,51179 ,"5,085 ",0,"","","",""
Surry County ,51181 ,221 ,1 ,"",1,"",""
Sussex County ,51183 ,326 ,0,"","","",""
Tazewell County ,51185 ,"1,360 ",0,"","","",""
Warren County ,51187 ,"1,366 ",0,"","","",""
Washington County ,51191 ,"1,584 ",0,"","","",""
Westmoreland County ,51193 ,527 ,0,"","","",""
Wise County ,51195 ,"1,406 ",0,"","","",""
Wythe County ,51197 ,907 ,0,"","","",""
York County ,51199 ,"2,214 ",0,"","","",""
Alexandria ,51510 ,"6,510 ",3 ,3,"","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",3
"","","",Number ,"",Confirmed Blood Lead Level Category,"",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 36 Months ,Elevated ,10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,""
Bedford ,51515 ,245 ,0,"","","",""
Bristol ,51520 ,659 ,0,"","","",""
Buena Vista ,51530 ,257 ,1 ,1,"","",""
Charlottesville ,51540 ,"1,463 ",1 ,"",1,"",""
Chesapeake ,51550 ,"8,444 ",1 ,1,"","",""
Colonial Heights ,51570 ,569 ,0,"","","",""
Covington ,51580 ,206 ,1 ,1,"","",""
Danville ,51590 ,"1,629 ",2 ,1 ,1,"",""
Emporia ,51595 ,244 ,2 ,"",2,"",""
Fairfax ,51600 ,759 ,0,"","","",""
Falls Church ,51610 ,487 ,1 ,"",1,"",""
Franklin  ,51620 ,380 ,0,"","","",""
Fredericksburg ,51630 ,984 ,0,"","","",""
Galax ,51640 ,252 ,0,"","","",""
Hampton ,51650 ,"5,379 ",1 ,"",1,"",""
Harrisonburg ,51660 ,"1,488 ",2 ,1 ,1,"",""
Hopewell ,51670 ,"1,073 ",0,"","","",""
Lexington ,51678 ,111 ,0,"","","",""
Lynchburg ,51680 ,"2,805 ",2 ,"",2,"",""
Manassas ,51683 ,"1,892 ",0,"","","",""
Manassas Park ,51685 ,777 ,0,"","","",""
Martinsville ,51690 ,517 ,0,"","","",""
Newport News ,51700 ,"8,220 ",3 ,1 ,1 1,"",""
Norfolk ,51710 ,"10,274 ",10 ,5 ,5,"",""
Norton ,51720 ,160 ,0,"","","",""
Petersburg ,51730 ,"1,316 ",0,"","","",""
Poquoson ,51735 ,299 ,0,"","","",""
Portsmouth ,51740 ,"4,244 ",0,"","","",""
Radford ,51750 ,360 ,0,"","","",""
Richmond ,51760 ,"8,003 ",9 ,4 ,3 2,"",""
Roanoke ,51770 ,"4,345 ",6 ,3 ,3,"",""
Salem ,51775 ,704 ,0,"","","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",4
"","","",Number ,Confirmed Blood Lead Level Category,"","",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 36 Months ,Elevated 10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,"",""
Staunton ,51790 ,811 ,1 1,"","","",""
Suffolk ,51800 ,"3,446 ",5 3 ,1 1,"","",""
Virginia Beach ,51810 ,"17,628 ",2 2,"","","",""
Waynesboro ,51820 ,931 ,4 3 ,1,"","",""
Williamsburg ,51830 ,264 ,0,"","","",""
Winchester ,51840 ,"1,096 ",2 1 ,1,"","",""
VIRGINIA ,"","303,439 ",111 61 ,20 30 0 ,0,"",""
Note:2010 U.S. Census Population Data were used.  Results based on one test per child per year.  A confirmed elevated blood lead level (EBLL) is defined as a single elevated venous test ≥ 10 ug/dL or two ,"","","","","","",""
elevated capillary tests within 84 days / 12 weeks and is only counted once in the year in which it initially occurred.  The reporting of elevated blood lead levels is required under the Regulations for Disease ,"","","","","","",""
"Reporting and Control.  These statistics are preliminary, as the database will accept historical data as made available and continuous data quality control may depict minor changes in data. ","","","","","","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",5
"","","",Number ,"",Confirmed Blood Lead Level Category,"",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 72 Months ,Elevated ,10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,""
Accomack County ,51001 ,"2,371 ",5 ,1 ,1 3,"",""
Albemarle County ,51003 ,"6,687 ",3 ,2 ,1,"",""
Alleghany County ,51005 ,957 ,0,"","","",""
Amelia County ,51007 ,876 ,0,"","","",""
Amherst County ,51009 ,"2,101 ",0,"","","",""
Appomattox County ,51011 ,993 ,1 ,1,"","",""
Arlington County ,51013 ,"13,798 ",3 ,2 ,1,"",""
Augusta County ,51015 ,"4,715 ",0,"","","",""
Bath County ,51017 ,196 ,0,"","","",""
Bedford County ,51019 ,"4,201 ",0,"","","",""
Bland County ,51021 ,353 ,0,"","","",""
Botetourt County ,51023 ,"2,011 ",0,"","","",""
Brunswick County ,51025 ,"1,024 ",0,"","","",""
Buchanan County ,51027 ,"1,343 ",0,"","","",""
Buckingham County ,51029 ,"1,089 ",0,"","","",""
Campbell County ,51031 ,"3,621 ",1 ,"",1,"",""
Caroline County ,51033 ,"2,417 ",2 ,2,"","",""
Carroll County ,51035 ,"1,916 ",0,"","","",""
Charles City County ,51036 ,368 ,0,"","","",""
Charlotte County ,51037 ,858 ,0,"","","",""
Chesterfield County ,51041 ,"24,257 ",0,"","","",""
Clarke County ,51043 ,927 ,2 ,1 ,1,"",""
Craig County ,51045 ,319 ,0,"","","",""
Culpeper County ,51047 ,"3,990 ",3 ,2 ,1,"",""
Cumberland County ,51049 ,727 ,0,"","","",""
Dickenson County ,51051 ,"1,037 ",0,"","","",""
Dinwiddie County ,51053 ,"1,919 ",1 ,"",1,"",""
Essex County ,51057 ,796 ,0,"","","",""
Fairfax County ,51059 ,"87,623 ",12 ,11 ,1,"",""
Fauquier County ,51061 ,"4,684 ",0,"","","",""
Floyd County ,51063 ,"1,033 ",0,"","","",""
Fluvanna County ,51065 ,"1,954 ",0,"","","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",1
"","","",Number ,"",Confirmed Blood Lead Level Category,"",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 72 Months ,Elevated ,10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,""
Franklin County ,51067 ,"3,721 ",0,"","","",""
Frederick County ,51069 ,"6,046 ",4 ,3 ,1,"",""
Giles County ,51071 ,"1,114 ",0,"","","",""
Gloucester County ,51073 ,"2,259 ",0,"","","",""
Goochland County ,51075 ,"1,247 ",0,"","","",""
Grayson County ,51077 ,825 ,1 ,1,"","",""
Greene County ,51079 ,"1,592 ",0,"","","",""
Greensville County ,51081 ,596 ,0,"","","",""
Halifax County ,51083 ,"2,409 ",0,"","","",""
Hanover County ,51085 ,"6,775 ",0,"","","",""
Henrico County ,51087 ,"24,540 ",4 ,1 ,3,"",""
Henry County ,51089 ,"3,537 ",0,"","","",""
Highland County ,51091 ,85 ,0,"","","",""
Isle of Wight County ,51093 ,"2,296 ",1 ,1,"","",""
James City County ,51095 ,"4,151 ",1 ,1,"","",""
King and Queen County ,51097 ,446 ,0,"","","",""
King George County ,51099 ,"2,184 ",0,"","","",""
King William County ,51101 ,"1,214 ",0,"","","",""
Lancaster County ,51103 ,571 ,0,"","","",""
Lee County ,51105 ,"1,592 ",0,"","","",""
Loudoun County ,51107 ,"33,428 ",3 ,1 ,1 1,"",""
Louisa County ,51109 ,"2,425 ",0,"","","",""
Lunenburg County ,51111 ,818 ,2 ,2,"","",""
Madison County ,51113 ,909 ,0,"","","",""
Mathews County ,51115 ,418 ,0,"","","",""
Mecklenburg County ,51117 ,"1,930 ",0,"","","",""
Middlesex County ,51119 ,529 ,2 ,"",2,"",""
Montgomery County ,51121 ,"5,247 ",0,"","","",""
Nelson County ,51125 ,881 ,1 ,1,"","",""
New Kent County ,51127 ,"1,197 ",0,"","","",""
Northampton County ,51131 ,815 ,0,"","","",""
Northumberland County ,51133 ,631 ,0,"","","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",2
"","","",Number ,"",Confirmed Blood Lead Level Category,"",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 72 Months ,Elevated ,10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,""
Nottoway County ,51135 ,"1,073 ",0,"","","",""
Orange County ,51137 ,"2,416 ",0,"","","",""
Page County ,51139 ,"1,597 ",2 ,2,"","",""
Patrick County ,51141 ,"1,111 ",0,"","","",""
Pittsylvania County ,51143 ,"3,984 ",0,"","","",""
Powhatan County ,51145 ,"1,739 ",1 ,1,"","",""
Prince Edward County ,51147 ,"1,243 ",0,"","","",""
Prince George County ,51149 ,"2,369 ",1 ,1,"","",""
Prince William County ,51153 ,"39,746 ",3 ,"",2 1,"",""
Pulaski County ,51155 ,"2,086 ",0,"","","",""
Rappahannock County ,51157 ,393 ,0,"","","",""
Richmond County ,51159 ,497 ,0,"","","",""
Roanoke County ,51161 ,"5,594 ",0,"","","",""
Rockbridge County ,51163 ,"1,292 ",1 ,"",1,"",""
Rockingham County ,51165 ,"5,552 ",0,"","","",""
Russell County ,51167 ,"1,864 ",0,"","","",""
Scott County ,51169 ,"1,391 ",0,"","","",""
Shenandoah County ,51171 ,"2,935 ",0,"","","",""
Smyth County ,51173 ,"2,081 ",1 ,"",1,"",""
Southampton County ,51175 ,"1,158 ",0,"","","",""
Spotsylvania County ,51177 ,"10,056 ",0,"","","",""
Stafford County ,51179 ,"10,647 ",0,"","","",""
Surry County ,51181 ,437 ,1 ,"",1,"",""
Sussex County ,51183 ,646 ,1 ,1,"","",""
Tazewell County ,51185 ,"2,859 ",0,"","","",""
Warren County ,51187 ,"2,901 ",0,"","","",""
Washington County ,51191 ,"3,268 ",0,"","","",""
Westmoreland County ,51193 ,"1,112 ",0,"","","",""
Wise County ,51195 ,"2,774 ",0,"","","",""
Wythe County ,51197 ,"1,930 ",0,"","","",""
York County ,51199 ,"4,681 ",0,"","","",""
Alexandria ,51510 ,"11,391 ",3 ,3,"","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",3
"","","",Number ,"",Confirmed Blood Lead Level Category,"",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 72 Months ,Elevated ,10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,""
Bedford ,51515 ,476 ,0,"","","",""
Bristol ,51520 ,"1,311 ",0,"","","",""
Buena Vista ,51530 ,483 ,1 ,1,"","",""
Charlottesville ,51540 ,"2,661 ",1 ,"",1,"",""
Chesapeake ,51550 ,"17,400 ",1 ,1,"","",""
Colonial Heights ,51570 ,"1,152 ",0,"","","",""
Covington ,51580 ,404 ,1 ,1,"","",""
Danville ,51590 ,"3,205 ",4 ,2 ,2,"",""
Emporia ,51595 ,513 ,2 ,"",2,"",""
Fairfax ,51600 ,"1,515 ",0,"","","",""
Falls Church ,51610 ,931 ,1 ,"",1,"",""
Franklin  ,51620 ,751 ,0,"","","",""
Fredericksburg ,51630 ,"1,910 ",2 ,2,"","",""
Galax ,51640 ,485 ,0,"","","",""
Hampton ,51650 ,"10,539 ",1 ,"",1,"",""
Harrisonburg ,51660 ,"2,888 ",2 ,1 ,1,"",""
Hopewell ,51670 ,"2,056 ",0,"","","",""
Lexington ,51678 ,233 ,0,"","","",""
Lynchburg ,51680 ,"5,382 ",3 ,"",2 1,"",""
Manassas ,51683 ,"3,824 ",0,"","","",""
Manassas Park ,51685 ,"1,520 ",0,"","","",""
Martinsville ,51690 ,998 ,0,"","","",""
Newport News ,51700 ,"15,971 ",3 ,1 ,1 1,"",""
Norfolk ,51710 ,"19,495 ",12 ,7 ,5,"",""
Norton ,51720 ,289 ,0,"","","",""
Petersburg ,51730 ,"2,469 ",2 ,1 ,1,"",""
Poquoson ,51735 ,695 ,0,"","","",""
Portsmouth ,51740 ,"8,343 ",0,"","","",""
Radford ,51750 ,715 ,0,"","","",""
Richmond ,51760 ,"14,987 ",13 ,8 ,3 2,"",""
Roanoke ,51770 ,"8,168 ",8 ,3 ,1 4,"",""
Salem ,51775 ,"1,445 ",0,"","","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",4
"","","",Number ,Confirmed Blood Lead Level Category,"","",""
"","",Population,Confirmed  ,"","","",""
Locality ,FIPS ,< 72 Months ,Elevated 10-14 µg/dL ,15-19 µ g/dL 20-44 µ g/dL 45-69 µ g/dL ,≥ 70 µg/dL,"",""
Staunton ,51790 ,"1,594 ",1 1,"","","",""
Suffolk ,51800 ,"7,283 ",6 4 ,1 1,"","",""
Virginia Beach ,51810 ,"34,899 ",3 2 ,1,"","",""
Waynesboro ,51820 ,"1,851 ",5 4 ,1,"","",""
Williamsburg ,51830 ,498 ,0,"","","",""
Winchester ,51840 ,"2,144 ",2 1 ,1,"","",""
VIRGINIA ,"","611,895 ",140 81 ,23 35 1 ,0,"",""
Note: 2010 U.S. Census Population Data were used.  Results based on one test per child per year.  A confirmed elevated blood lead level (EBLL) is defined as a single elevated venous test ≥ 10 ug/dL or ,"","","","","","",""
two elevated capillary tests within 84 days / 12 weeks and is only counted once in the year in which it initially occurred.  The reporting of elevated blood lead levels is required under the Regulations for ,"","","","","","",""
"Disease Reporting and Control.  These statistics are preliminary, as the database will accept historical data as made available and continuous data quality control may depict minor changes in data. ","","","","","","",""
"Lead-Safe Virginia Program, Virginia Department of Health ","","","","","","",5
"VIRGINIA: REPORTED CONFIRMED ELEVATED BLOOD LEAD LEVELS, BY AGE "
"CATEGORY, BY YEAR, 2001-2013. "
10 - 14 15 - 19 20 - 44 45 - 69 
µg/dL µg/dL µg/dL µg/dL ≥ 70 µg/dL Total 
< 36 Months of Age 
2001 102 39 35 2 0 178 
2002 176 59 51 5 0 291 
2003 163 52 41 2 1 259 
2004 186 44 42 6 0 278 
2005 169 48 28 3 0 242 
2006 175 38 35 2 0 252 
2007 132 52 32 1 0 217 
2008 140 47 29 1 0 217 
2009 161 38 38 5 0 242 
2010 129 42 39 3 0 213 
2011 95 26 33 2 0 156 
2012 64 20 27 0 0 111 
2013 61 20 30 0 0 111 
< 72 Months of Age 
2001 138 65 51 3 0 257 
2002 236 84 63 7 0 390 
2003 242 72 60 3 3 379 
2004 317 69 66 6 2 460 
2005 287 70 47 6 1 404 
2007 223 70 52 1 0 346 
